"SourceAgency","Reporting_Year","Environment","Category","ConfirmedLatitude","ConfirmedLongitude","Incident_Date","Casualty_At_Risk","Casualty_Lives_Assisted","Casualty_Lives_Rescued","Casualty_Lives_Saved","Casualty_Perished","Police_Event","date","year","flag"
"RCCNZ","2017-2018","Marine","Cat 1",-37.884997,174.755004,2017-09-24,0,0,0,0,0,NA,2017-09-01,2018,"loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2010-07-25,0,0,0,0,0,NA,2010-07-01,2011,"no_loc"
"RCCNZ","2017-2018","Marine","Cat 1",-35.158498,173.146999,2018-06-29,0,0,0,0,0,NA,2018-06-01,2018,"loc"
"RCCNZ","2010-2011","Not Determined","Cat 1",-38.1712097615641,163.036747224645,2010-07-25,0,0,0,0,0,NA,2010-07-01,2011,"no_loc"
"RCCNZ","2014-2015","Marine","Cat 1",-40.4998308,172.6869975,2015-03-22,0,0,0,0,0,NA,2015-03-01,2015,"loc"
"RCCNZ","2017-2018","Marine","Cat 1",-38.983164,174.296006,2017-10-05,0,0,0,0,0,NA,2017-10-01,2018,"loc"
"RCCNZ","2010-2011","Not Determined","Cat 1",-38.1712097615641,163.036747224645,2010-07-01,0,0,0,0,0,NA,2010-07-01,2011,"no_loc"
"RCCNZ","2017-2018","Marine","Cat 1",-46.400499,167.400668,2018-04-03,0,0,0,0,0,NA,2018-04-01,2018,"loc"
"RCCNZ","2013-2014","Land","Cat 1",-40.9260044,172.6616687,2014-02-11,2,0,1,0,0,NA,2014-02-01,2014,"loc"
"RCCNZ","2013-2014","Marine","Cat 1",-40.70283,172.6948325,2014-02-12,6,0,6,0,0,NA,2014-02-01,2014,"loc"
"RCCNZ","2015-2016","Marine","Cat 1",-35.2379999,174.1406694,2016-03-19,0,0,0,0,0,NA,2016-03-01,2016,"loc"
"RCCNZ","2011-2012","Marine","Cat 1",-41.7690471,171.4568724,2012-02-12,1,0,1,0,0,NA,2012-02-01,2012,"loc"
"RCCNZ","2012-2013","Marine","Cat 1",-36.5850013,175.1483309,2013-02-24,0,0,0,0,0,NA,2013-02-01,2013,"loc"
"RCCNZ","2014-2015","Marine","Cat 1",-37.6691709,178.5448352,2015-02-20,0,0,0,0,0,NA,2015-02-01,2015,"loc"
"RCCNZ","2018-2019","Marine","Cat 1",-41.1045,174.822833,2019-03-15,0,0,0,0,0,NA,2019-03-01,2019,"loc"
"RCCNZ","2011-2012","Marine","Cat 1",-40.8633308,174.939999,2012-02-15,2,2,0,0,0,NA,2012-02-01,2012,"loc"
"RCCNZ","2014-2015","Marine","Cat 1",-36.2911694,174.8111648,2015-02-23,0,0,0,0,0,NA,2015-02-01,2015,"loc"
"RCCNZ","2016-2017","Marine","Cat 1",-42.4208375,171.2071675,2017-05-28,0,0,0,0,0,NA,2017-05-01,2017,"loc"
"RCCNZ","2018-2019","Marine","Cat 1",-36.470833,174.755,2019-03-23,0,0,0,0,0,NA,2019-03-01,2019,"loc"
"RCCNZ","2010-2011","Not Determined","Cat 1",-38.1712097615641,163.036747224645,2010-07-05,0,0,0,0,0,NA,2010-07-01,2011,"no_loc"
"RCCNZ","2013-2014","Marine","Cat 1",-40.7523354,172.7171613,2014-02-22,3,3,0,0,0,NA,2014-02-01,2014,"loc"
"RCCNZ","2013-2014","Marine","Cat 1",-41.2950018,174.8586637,2014-02-24,2,2,0,0,0,NA,2014-02-01,2014,"loc"
"RCCNZ","2018-2019","Marine","Cat 1",-36.2595,175.491167,2019-03-30,0,0,0,0,0,NA,2019-03-01,2019,"loc"
"RCCNZ","2011-2012","Marine","Cat 1",-40.7193372,172.6926614,2012-02-19,1,0,0,0,0,NA,2012-02-01,2012,"loc"
"RCCNZ","2014-2015","Marine","Cat 1",-36.4621649,174.7945015,2015-03-06,0,0,0,0,0,NA,2015-03-01,2015,"loc"
"RCCNZ","2013-2014","Marine","Cat 1",-43.0168308,173.1935054,2014-03-22,4,4,0,0,0,NA,2014-03-01,2014,"loc"
"RCCNZ","2018-2019","Marine","Cat 1",-35.615503,174.545503,2018-07-07,0,0,0,0,0,NA,2018-07-01,2019,"loc"
"RCCNZ","2014-2015","Marine","Cat 1",-37.0871651,174.5258341,2015-04-01,0,0,0,0,0,NA,2015-04-01,2015,"loc"
"RCCNZ","2017-2018","Marine","Cat 1",-36.779998,175.755005,2018-04-18,0,0,0,0,0,NA,2018-04-01,2018,"loc"
"RCCNZ","2018-2019","Marine","Cat 1",-34.9625,173.9835,2019-04-21,0,0,0,0,0,NA,2019-04-01,2019,"loc"
"RCCNZ","2012-2013","Marine","Cat 1",-40.6830034,173.9638386,2013-03-02,2,2,0,0,0,NA,2013-03-01,2013,"loc"
"RCCNZ","2016-2017","Marine","Cat 1",-37.7724984,172.8523298,2017-06-27,0,0,0,0,0,NA,2017-06-01,2017,"loc"
"RCCNZ","2013-2014","Marine","Cat 1",-41.1166632,173.3999969,2014-03-04,2,0,2,0,0,NA,2014-03-01,2014,"loc"
"RCCNZ","2011-2012","Land","Cat 1",-45.0973303,170.9736715,2012-04-06,1,0,0,0,0,NA,2012-04-01,2012,"loc"
"RCCNZ","2011-2012","Land","Cat 1",-41.8936634,171.437663,2012-04-06,1,0,0,0,1,NA,2012-04-01,2012,"loc"
"RCCNZ","2010-2011","Not Determined","Cat 1",-38.1712097615641,163.036747224645,2010-07-27,0,0,0,0,0,NA,2010-07-01,2011,"no_loc"
"RCCNZ","2017-2018","Marine","Cat 1",-40.719997,175.065672,2017-10-19,0,0,0,0,0,NA,2017-10-01,2018,"loc"
"RCCNZ","2013-2014","Not Determined","Cat 1",-41.1571627,173.4078352,2014-03-27,0,0,0,0,0,NA,2014-03-01,2014,"loc"
"RCCNZ","2011-2012","Marine","Cat 1",-40.8941667,174.8744965,2012-04-06,0,0,0,0,0,NA,2012-04-01,2012,"loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2010-08-03,4,0,0,0,0,NA,2010-08-01,2011,"no_loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2011-02-09,4,4,0,0,0,NA,2011-02-01,2011,"no_loc"
"RCCNZ","2015-2016","Land","Cat 1",-45.553241,168.991831,2016-05-21,0,0,0,0,0,NA,2016-05-01,2016,"loc"
"RCCNZ","2017-2018","Land","Cat 1",-41.502835,175.303662,2017-10-22,0,0,0,0,0,NA,2017-10-01,2018,"loc"
"RCCNZ","2011-2012","Marine","Cat 1",-34.9405029,173.4511707,2012-04-06,0,0,0,0,0,NA,2012-04-01,2012,"loc"
"RCCNZ","2012-2013","Marine","Cat 1",-41.3411659,174.4748366,2013-03-28,2,0,0,0,0,NA,2013-03-01,2013,"loc"
"RCCNZ","2018-2019","Marine","Cat 1",-46.361,168.029995,2018-09-08,0,0,0,0,0,NA,2018-09-01,2019,"loc"
"RCCNZ","2013-2014","Land","Cat 1",-41.3333358,172.8211683,2014-03-08,2,0,1,0,0,NA,2014-03-01,2014,"loc"
"RCCNZ","2015-2016","Marine","Cat 1",-39.952046,176.938139,2016-04-22,0,0,0,0,0,NA,2016-04-01,2016,"loc"
"RCCNZ","2010-2011","Air","Cat 1",-38.1712097615641,163.036747224645,2011-02-04,2,2,0,0,0,NA,2011-02-01,2011,"no_loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2010-07-24,0,0,0,0,0,NA,2010-07-01,2011,"no_loc"
"RCCNZ","2014-2015","Marine","Cat 1",-46.6426644,169.1269951,2015-03-21,0,0,0,0,0,NA,2015-03-01,2015,"loc"
"RCCNZ","2015-2016","Marine","Cat 1",-37.947354,177.004304,2016-05-06,0,0,0,0,0,NA,2016-05-01,2016,"loc"
"RCCNZ","2011-2012","Marine","Cat 1",-37.6379964,176.1321615,2012-03-23,2,2,0,0,0,NA,2012-03-01,2012,"loc"
"RCCNZ","2018-2019","Marine","Cat 1",-37.671333,174.804166,2018-09-14,0,0,0,0,0,NA,2018-09-01,2019,"loc"
"RCCNZ","2013-2014","Land","Cat 1",-38.4588341,177.0999958,2014-04-05,1,1,0,0,0,NA,2014-04-01,2014,"loc"
"RCCNZ","2018-2019","Land","Cat 1",-39.949829,175.395672,2018-09-14,0,0,0,0,0,NA,2018-09-01,2019,"loc"
"RCCNZ","2013-2014","Not Determined","Cat 1",-41.7333316,171.4666617,2014-04-11,0,0,0,0,0,NA,2014-04-01,2014,"loc"
"RCCNZ","2016-2017","Not Determined","Cat 1",-46.3666702,168.2833343,2016-07-11,0,0,0,0,0,NA,2016-07-01,2017,"loc"
"RCCNZ","2011-2012","Marine","Cat 1",-40.4788314,175.2156616,2012-04-13,0,0,0,0,0,NA,2012-04-01,2012,"loc"
"RCCNZ","2018-2019","Land","Cat 1",-40.148999,175.778671,2018-09-24,0,0,0,0,0,NA,2018-09-01,2019,"loc"
"RCCNZ","2011-2012","Marine","Cat 1",-41.0965004,174.7914963,2012-04-14,2,2,0,0,0,NA,2012-04-01,2012,"loc"
"RCCNZ","2017-2018","Marine","Cat 1",-41.153335,173.046671,2017-11-18,0,0,0,0,0,NA,2017-11-01,2018,"loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2011-02-23,0,0,0,0,0,NA,2011-02-01,2011,"no_loc"
"RCCNZ","2011-2012","Marine","Cat 1",-43.0548338,173.1281622,2012-04-14,4,1,3,0,0,NA,2012-04-01,2012,"loc"
"RCCNZ","2016-2017","Marine","Cat 1",-43.9891626,168.5441608,2016-07-27,0,0,0,0,0,NA,2016-07-01,2017,"loc"
"RCCNZ","2018-2019","Marine","Cat 1",-39.95633,174.980834,2018-10-03,0,0,0,0,0,NA,2018-10-01,2019,"loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2011-02-24,0,0,0,0,0,NA,2011-02-01,2011,"no_loc"
"RCCNZ","2017-2018","Marine","Cat 1",-37.466334,176.004668,2017-11-20,0,0,0,0,0,NA,2017-11-01,2018,"loc"
"RCCNZ","2013-2014","Marine","Cat 1",-39.586832,176.9394998,2014-04-19,0,0,0,0,0,NA,2014-04-01,2014,"loc"
"RCCNZ","2016-2017","Marine","Cat 1",-41.1666651,173.2666607,2016-08-04,0,0,0,0,0,NA,2016-08-01,2017,"loc"
"RCCNZ","2013-2014","Marine","Cat 1",-39.7735037,174.4896636,2014-04-22,2,0,0,2,0,NA,2014-04-01,2014,"loc"
"RCCNZ","2012-2013","Land","Cat 1",-43.1508301,171.7076609,2013-04-27,1,1,0,0,0,NA,2013-04-01,2013,"loc"
"RCCNZ","2013-2014","Not Determined","Cat 1",-41.2463369,172.091828,2014-03-21,0,0,0,0,0,NA,2014-03-01,2014,"loc"
"RCCNZ","2011-2012","Marine","Cat 1",-41.3444994,174.7728328,2012-03-30,0,0,0,0,0,NA,2012-03-01,2012,"loc"
"RCCNZ","2012-2013","Marine","Cat 1",-35.4486688,174.7321628,2013-03-15,2,2,0,0,0,NA,2013-03-01,2013,"loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2010-07-29,0,0,0,0,0,NA,2010-07-01,2011,"no_loc"
"RCCNZ","2018-2019","Marine","Cat 1",-34.971497,173.971334,2018-10-26,0,0,0,0,0,NA,2018-10-01,2019,"loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2011-02-28,3,0,0,0,0,NA,2011-02-01,2011,"no_loc"
"RCCNZ","2011-2012","Marine","Cat 1",-37.3044972,176.2753289,2012-04-26,0,0,0,0,0,NA,2012-04-01,2012,"loc"
"RCCNZ","2013-2014","Marine","Cat 1",-41.2794995,174.8989992,2014-03-28,2,2,0,0,0,NA,2014-03-01,2014,"loc"
"RCCNZ","2014-2015","Marine","Cat 1",-35.7701631,174.3816719,2015-04-04,0,0,0,0,0,NA,2015-04-01,2015,"loc"
"RCCNZ","2013-2014","Marine","Cat 1",-37.6166707,176.457668,2014-03-28,2,0,0,0,0,NA,2014-03-01,2014,"loc"
"RCCNZ","2014-2015","Marine","Cat 1",-35.934168,174.4625043,2015-04-04,0,0,0,0,0,NA,2015-04-01,2015,"loc"
"RCCNZ","2017-2018","Marine","Cat 1",-36.934503,175.439999,2017-10-26,0,0,0,0,0,NA,2017-10-01,2018,"loc"
"RCCNZ","2018-2019","Marine","Cat 1",-36.833337,175.750001,2018-07-25,0,0,0,0,0,NA,2018-07-01,2019,"loc"
"RCCNZ","2013-2014","Marine","Cat 1",-36.7529978,175.2068376,2014-03-29,3,3,0,0,0,NA,2014-03-01,2014,"loc"
"RCCNZ","2015-2016","Marine","Cat 1",-41.479513,174.047757,2016-06-10,0,0,0,0,0,NA,2016-06-01,2016,"loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2010-08-07,0,0,0,0,0,NA,2010-08-01,2011,"no_loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2011-02-12,0,0,0,0,0,NA,2011-02-01,2011,"no_loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2010-08-10,0,0,0,0,0,NA,2010-08-01,2011,"no_loc"
"RCCNZ","2012-2013","Marine","Cat 1",-37.6295024,176.2001618,2013-03-28,2,0,2,0,0,NA,2013-03-01,2013,"loc"
"RCCNZ","2012-2013","Marine","Cat 1",-37.4673326,176.1881648,2013-05-04,0,0,0,0,0,NA,2013-05-01,2013,"loc"
"RCCNZ","2017-2018","Marine","Cat 1",-41.299169,173.18483,2017-11-27,0,0,0,0,0,NA,2017-11-01,2018,"loc"
"RCCNZ","2014-2015","Marine","Cat 1",-37.8016681,174.8216663,2015-05-15,0,0,0,0,0,NA,2015-05-01,2015,"loc"
"RCCNZ","2011-2012","Marine","Cat 1",-41.1194972,174.8473297,2012-04-29,1,1,0,0,0,NA,2012-04-01,2012,"loc"
"RCCNZ","2014-2015","Land","Cat 1",-45.6833298,167.0654961,2015-04-16,0,0,0,0,0,NA,2015-04-01,2015,"loc"
"RCCNZ","2012-2013","Marine","Cat 1",-37.6971647,176.2846646,2013-04-09,2,0,0,0,0,NA,2013-04-01,2013,"loc"
"RCCNZ","2013-2014","Marine","Cat 1",-45.7576708,166.5704978,2014-04-13,15,0,0,0,0,NA,2014-04-01,2014,"loc"
"RCCNZ","2016-2017","Marine","Cat 1",-41.2335028,173.2999973,2016-07-14,0,0,0,0,0,NA,2016-07-01,2017,"loc"
"RCCNZ","2010-2011","Land","Cat 1",-38.1712097615641,163.036747224645,2011-02-21,0,0,0,0,0,NA,2011-02-01,2011,"no_loc"
"RCCNZ","2014-2015","Marine","Cat 1",-35.5056658,174.4713309,2015-04-20,0,0,0,0,0,NA,2015-04-01,2015,"loc"
"RCCNZ","2018-2019","Marine","Cat 1",-38.235503,176.441838,2018-09-28,0,0,0,0,0,NA,2018-09-01,2019,"loc"
"RCCNZ","2010-2011","Not Determined","Cat 1",-38.1712097615641,163.036747224645,2010-08-27,0,0,0,0,0,NA,2010-08-01,2011,"no_loc"
"RCCNZ","2013-2014","Marine","Cat 1",-36.7891665,174.8988345,2014-04-16,5,5,0,0,0,NA,2014-04-01,2014,"loc"
"RCCNZ","2011-2012","Marine","Cat 1",-35.2350004,174.2216635,2012-04-20,1,0,0,0,0,NA,2012-04-01,2012,"loc"
"RCCNZ","2016-2017","Marine","Cat 1",-41.4846649,175.5718343,2016-08-13,0,0,0,0,0,NA,2016-08-01,2017,"loc"
"RCCNZ","2013-2014","Land","Cat 1",-39.0588376,175.9233379,2014-04-22,1,0,0,0,0,NA,2014-04-01,2014,"loc"
"RCCNZ","2016-2017","Marine","Cat 1",-39.0520003,174.0250054,2016-08-21,0,0,0,0,0,NA,2016-08-01,2017,"loc"
"RCCNZ","2016-2017","Land","Cat 1",-41.3016701,174.9599961,2016-08-28,0,0,0,0,0,NA,2016-08-01,2017,"loc"
"RCCNZ","2011-2012","Marine","Cat 1",-45.1953299,166.8959989,2012-04-30,2,0,0,0,0,NA,2012-04-01,2012,"loc"
"RCCNZ","2013-2014","Marine","Cat 1",-40.9376673,174.9614989,2014-04-24,0,0,0,0,0,NA,2014-04-01,2014,"loc"
"RCCNZ","2016-2017","Marine","Cat 1",-44.078177,-176.743485,2016-09-09,0,0,0,0,0,NA,2016-09-01,2017,"loc"
"RCCNZ","2011-2012","Marine","Cat 1",-40.9808309,174.7613327,2012-05-02,0,0,0,0,0,NA,2012-05-01,2012,"loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2011-02-05,3,2,1,0,0,NA,2011-02-01,2011,"no_loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2010-07-29,0,0,0,0,0,NA,2010-07-01,2011,"no_loc"
"RCCNZ","2017-2018","Marine","Cat 1",-41.2225,173.231501,2017-10-22,0,0,0,0,0,NA,2017-10-01,2018,"loc"
"RCCNZ","2015-2016","Marine","Cat 1",-39.175367,177.271447,2016-06-09,0,0,0,0,0,NA,2016-06-01,2016,"loc"
"RCCNZ","2017-2018","Not Determined","Cat 1",-40.883336,174.050002,2017-10-26,0,0,0,0,0,NA,2017-10-01,2018,"loc"
"RCCNZ","2018-2019","Not Determined","Cat 1",-41.18677,174.946505,2018-08-31,0,0,0,0,0,NA,2018-08-01,2019,"loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2010-08-05,0,0,0,0,0,NA,2010-08-01,2011,"no_loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2011-02-09,0,0,0,0,0,NA,2011-02-01,2011,"no_loc"
"RCCNZ","2011-2012","Marine","Cat 1",-37.0168371,174.5601707,2012-04-08,2,0,0,0,0,NA,2012-04-01,2012,"loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2011-02-13,1,0,0,0,0,NA,2011-02-01,2011,"no_loc"
"RCCNZ","2012-2013","Land","Cat 1",-42.4274383,173.5942291,2013-03-28,0,0,0,0,0,NA,2013-03-01,2013,"loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2011-02-18,1,0,0,0,0,NA,2011-02-01,2011,"no_loc"
"RCCNZ","2013-2014","Land","Cat 1",-44.8700007,170.4378389,2014-04-07,1,0,0,1,0,NA,2014-04-01,2014,"loc"
"RCCNZ","2016-2017","Land","Cat 1",-36.1478349,173.9355012,2016-07-08,0,0,0,0,0,NA,2016-07-01,2017,"loc"
"RCCNZ","2017-2018","Marine","Cat 1",-34.994829,173.766505,2017-11-12,0,0,0,0,0,NA,2017-11-01,2018,"loc"
"RCCNZ","2014-2015","Marine","Cat 1",-34.9283295,173.4261621,2015-04-16,0,0,0,0,0,NA,2015-04-01,2015,"loc"
"RCCNZ","2017-2018","Marine","Cat 1",-41.744001,171.559671,2017-11-14,0,0,0,0,0,NA,2017-11-01,2018,"loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2011-02-20,2,0,0,0,0,NA,2011-02-01,2011,"no_loc"
"RCCNZ","2012-2013","Marine","Cat 1",-35.2848294,174.0990014,2013-04-14,1,0,0,0,0,NA,2013-04-01,2013,"loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2011-02-25,4,0,4,0,0,NA,2011-02-01,2011,"no_loc"
"RCCNZ","2018-2019","Marine","Cat 1",-41.095503,174.027999,2018-11-04,0,0,0,0,0,NA,2018-11-01,2019,"loc"
"RCCNZ","2011-2012","Marine","Cat 1",-37.0183345,175.9098308,2012-04-29,2,2,0,0,0,NA,2012-04-01,2012,"loc"
"RCCNZ","2012-2013","Marine","Cat 1",-36.4423352,174.8341629,2013-05-12,1,1,0,0,0,NA,2013-05-01,2013,"loc"
"RCCNZ","2013-2014","Marine","Cat 1",-39.4541631,177.6541691,2014-04-27,2,0,0,0,0,NA,2014-04-01,2014,"loc"
"RCCNZ","2012-2013","Marine","Cat 1",-35.924166,174.510168,2013-05-13,0,0,0,0,0,NA,2013-05-01,2013,"loc"
"RCCNZ","2018-2019","Marine","Cat 1",-39.633329,177.104998,2018-11-13,0,0,0,0,0,NA,2018-11-01,2019,"loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2010-09-11,0,0,0,0,0,NA,2010-09-01,2011,"no_loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2011-03-10,2,2,0,0,0,NA,2011-03-01,2011,"no_loc"
"RCCNZ","2017-2018","Marine","Cat 1",-40.572165,172.697837,2017-12-25,0,0,0,0,0,NA,2017-12-01,2018,"loc"
"RCCNZ","2013-2014","Marine","Cat 1",-41.0041695,173.01333,2014-05-12,2,0,0,0,0,NA,2014-05-01,2014,"loc"
"RCCNZ","2017-2018","Marine","Cat 1",-34.912188,173.468113,2017-12-27,0,0,0,0,0,NA,2017-12-01,2018,"loc"
"RCCNZ","2014-2015","Marine","Cat 1",-39.966831,175.0201719,2015-04-30,0,0,0,0,0,NA,2015-04-01,2015,"loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2011-02-26,4,4,0,0,0,NA,2011-02-01,2011,"no_loc"
"RCCNZ","2014-2015","Marine","Cat 1",-39.5368346,176.8670051,2015-05-01,0,0,0,0,0,NA,2015-05-01,2015,"loc"
"RCCNZ","2016-2017","Marine","Cat 1",-35.8320006,174.4996623,2016-08-05,0,0,0,0,0,NA,2016-08-01,2017,"loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2011-02-27,2,2,0,0,0,NA,2011-02-01,2011,"no_loc"
"RCCNZ","2011-2012","Marine","Cat 1",-37.901496,176.8883297,2012-04-22,1,1,0,0,0,NA,2012-04-01,2012,"loc"
"RCCNZ","2017-2018","Marine","Cat 1",-37.852499,176.669494,2017-11-25,0,0,0,0,0,NA,2017-11-01,2018,"loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2010-09-03,0,0,0,0,0,NA,2010-09-01,2011,"no_loc"
"RCCNZ","2011-2012","Marine","Cat 1",-36.7734963,175.4166678,2012-04-27,4,4,0,0,0,NA,2012-04-01,2012,"loc"
"RCCNZ","2012-2013","Marine","Cat 1",-40.4891684,175.2526709,2013-05-04,0,0,0,0,0,NA,2013-05-01,2013,"loc"
"RCCNZ","2018-2019","Marine","Cat 1",-35.266668,174.166665,2018-10-29,0,0,0,0,0,NA,2018-10-01,2019,"loc"
"RCCNZ","2013-2014","Marine","Cat 1",-46.283337,166.7666685,2014-04-24,3,0,0,0,3,NA,2014-04-01,2014,"loc"
"RCCNZ","2011-2012","Land","Cat 1",-40.4706674,175.5066687,2012-05-28,0,0,0,0,0,NA,2012-05-01,2012,"loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2011-03-23,0,0,0,0,0,NA,2011-03-01,2011,"no_loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2011-03-23,0,0,0,0,0,NA,2011-03-01,2011,"no_loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2010-09-06,0,0,0,0,0,NA,2010-09-01,2011,"no_loc"
"RCCNZ","2017-2018","Marine","Cat 1",-36.844164,174.830003,2017-12-12,0,0,0,0,0,NA,2017-12-01,2018,"loc"
"RCCNZ","2016-2017","Not Determined","Cat 1",-41.185829,174.946501,2016-09-10,0,0,0,0,0,NA,2016-09-01,2017,"loc"
"RCCNZ","2018-2019","Land","Cat 1",-41.118003,174.197836,2018-11-07,0,0,0,0,0,NA,2018-11-01,2019,"loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2010-09-10,2,0,0,2,0,NA,2010-09-01,2011,"no_loc"
"RCCNZ","2010-2011","Air","Cat 1",-38.1712097615641,163.036747224645,2011-03-07,2,0,0,0,0,NA,2011-03-01,2011,"no_loc"
"RCCNZ","2017-2018","Marine","Cat 1",-36.333497,174.797004,2017-12-13,0,0,0,0,0,NA,2017-12-01,2018,"loc"
"RCCNZ","2012-2013","Marine","Cat 1",-35.0318329,173.9199974,2013-05-18,1,0,1,0,0,NA,2013-05-01,2013,"loc"
"RCCNZ","2015-2016","Land","Cat 1",-37.0399956,175.68217,2015-07-02,0,0,0,0,0,NA,2015-07-01,2016,"loc"
"RCCNZ","2017-2018","Marine","Cat 1",-41.260998,175.951496,2017-12-16,0,0,0,0,0,NA,2017-12-01,2018,"loc"
"RCCNZ","2013-2014","Marine","Cat 1",-35.8394979,174.5334948,2014-05-06,0,0,0,0,0,NA,2014-05-01,2014,"loc"
"RCCNZ","2015-2016","Marine","Cat 1",-40.0990033,176.8704973,2015-07-02,0,0,0,0,0,NA,2015-07-01,2016,"loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2011-03-11,0,0,0,0,0,NA,2011-03-01,2011,"no_loc"
"RCCNZ","2017-2018","Marine","Cat 1",-36.654331,174.842838,2017-12-19,0,0,0,0,0,NA,2017-12-01,2018,"loc"
"RCCNZ","2012-2013","Marine","Cat 1",-41.2545022,174.9013303,2013-05-12,0,0,0,0,0,NA,2013-05-01,2013,"loc"
"RCCNZ","2010-2011","Air","Cat 1",-38.1712097615641,163.036747224645,2010-09-10,0,0,0,0,0,NA,2010-09-01,2011,"no_loc"
"RCCNZ","2010-2011","Air","Cat 1",-38.1712097615641,163.036747224645,2011-03-07,2,0,0,1,0,NA,2011-03-01,2011,"no_loc"
"RCCNZ","2011-2012","Marine","Cat 1",-41.1060042,174.832661,2012-05-10,0,0,0,0,0,NA,2012-05-01,2012,"loc"
"RCCNZ","2018-2019","Marine","Cat 1",-35.795667,174.35,2018-11-12,0,0,0,0,0,NA,2018-11-01,2019,"loc"
"RCCNZ","2015-2016","Marine","Cat 1",-43.584331,172.8571689,2015-07-01,0,0,0,0,0,NA,2015-07-01,2016,"loc"
"RCCNZ","2016-2017","Marine","Cat 1",-39.3190029,177.868666,2016-09-17,0,0,0,0,0,NA,2016-09-01,2017,"loc"
"RCCNZ","2017-2018","Marine","Cat 1",-41.266164,173.167665,2017-12-16,0,0,0,0,0,NA,2017-12-01,2018,"loc"
"RCCNZ","2016-2017","Land","Cat 1",-39.7533322,176.2733379,2016-09-17,0,0,0,0,0,NA,2016-09-01,2017,"loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2010-09-11,1,0,1,0,0,NA,2010-09-01,2011,"no_loc"
"RCCNZ","2011-2012","Marine","Cat 1",-46.4715006,167.9451643,2012-05-18,0,0,0,0,0,NA,2012-05-01,2012,"loc"
"RCCNZ","2010-2011","Marine","Cat 1",-38.1712097615641,163.036747224645,2011-03-16,2,0,0,0,0,NA,2011-03-01,2011,"no_loc"
"RCCNZ","2015-2016","Land","Cat 1",-45.400001,170.1333387,2015-07-07,0,0,0,0,0,NA,2015-07-01,2016,"loc"
"RCCNZ","2018-2019","Marine","Cat 1",-35.533332,174.483329,2018-11-17,0,0,0,0,0,NA,2018-11-01,2019,"loc"
"RCCNZ","2013-2014","Marine","Cat 1",-35.4799956,174.4950016,2014-05-09,1,0,1,0,0,NA,2014-05-01,2014,"loc"
"RCCNZ","2016-2017","Marine","Cat 1",-46.600755,168.353613,2016-10-07,0,0,0,0,0,NA,2016-10-01,2017,"loc"
"RCCNZ","2018-2019","Land","Cat 1",-39.141163,175.646665,2018-11-23,0,0,0,0,0,NA,2018-11-01,2019,"loc"
"RCCNZ","2010-2011","Air","Cat 1",-38.1712097615641,163.036747224645,2011-03-19,0,0,0,0,0,NA,2011-03-01,2011,"no_loc"
